id,cast,director
2116,"[""Denzel Washington"", ""Eva Mendes"", ""Sanaa Lathan"", ""John Billingsley"", ""Dean Cain"", ""Alex Carter"", ""Antoni Corone"", ""Robert Baker"", ""Ron Madoff"", ""Terry Loughlin"", ""Nora Dunn"", ""Jesse Beaton""]",Carl Franklin
9624,"[""Steven Seagal"", ""Michael Caine"", ""Joan Chen"", ""John C. McGinley"", ""R. Lee Ermey"", ""Shari Shattuck"", ""Billy Bob Thornton"", ""Richard Hamilton"", ""Mike Starr"", ""Irvin Kershner""]",Steven Seagal
14199,[],Robert Rodriguez
1907,"[""Leonardo DiCaprio"", ""Guillaume Canet"", ""Tilda Swinton"", ""Virginie Ledoyen"", ""Staffan Kihlbom"", ""Paterson Joseph"", ""Peter Youngblood Hills"", ""Robert Carlyle"", ""Jerry Swindall"", ""Lars Arentz-Hansen"", ""Jukka Hiltunen"", ""Magnus Lindgren"", ""Daniel York"", ""Daniel Caltagirone"", ""Zelda Tinska"", ""Sian Martin""]",Danny Boyle
4599,[],Garry Marshall
22832,[],
10390,"[""Kevin Costner"", ""Kelly Preston"", ""John C. Reilly"", ""Jena Malone"", ""J.K. Simmons"", ""Brian Cox"", ""David Mucci""]",Sam Raimi
9879,"[""Demi Moore"", ""Burt Reynolds"", ""Armand Assante"", ""Ving Rhames"", ""Robert Patrick"", ""Paul Guilfoyle"", ""Rumer Willis"", ""Jerry Grayson"", ""Robert Stanton"", ""Stuart Pankin"", ""Pandora Peaks"", ""Barbara Alyn Woods"", ""Kimberly Flynn"", ""Siobhan Fallon"", ""Frances Fisher"", ""Rena Riffel"", ""Dina Spybey-Waters"", ""Eduardo Y\u00e1\u00f1ez""]",Andrew Bergman
38579,"[""Owen Wilson"", ""Emma Stone"", ""George Lopez"", ""Christopher Mintz-Plasse"", ""Steve Coogan"", ""Fergie"", ""Kiefer Sutherland"", ""Damon Wayans Jr."", ""Marlon Wayans"", ""Sam Elliott"", ""Lee Pace"", ""Judy Greer"", ""Caroline Sunshine"", ""Finley Jacobsen"", ""William H. Macy"", ""David Walliams"", ""Glenn McCuen"", ""Raugi Yu""]",Tom Dey
44603,[],Clint Eastwood
11892,[],
9691,[],Richard Donner
1248,[],Peter Webber
12220,[],
72710,[],Andrew Niccol
10782,"[""John Travolta"", ""Connie Nielsen"", ""Samuel L. Jackson"", ""Giovanni Ribisi"", ""Tim Daly"", ""Brian Van Holt"", ""Roselyn S\u00e1nchez"", ""Cristi\u00e1n de la Fuente"", ""Taye Diggs"", ""Dash Mihok"", ""Harry Connick Jr."", ""Nick Loren"", ""Cliff Fleming"", ""Margaret Travolta"", ""Chris Byrne"", ""Jonathan Rau"", ""Tait Ruppert""]",
9573,[],
4959,[],Tom Tykwer
10061,"[""Kurt Russell"", ""Stacy Keach"", ""Steve Buscemi"", ""Pam Grier"", ""Cliff Robertson"", ""Georges Corraface"", ""Michelle Forbes"", ""Valeria Golino"", ""A. J. Langer"", ""Peter Fonda"", ""Bruce Campbell"", ""Leland Orser"", ""Jeff Imada"", ""Al Leong"", ""James Lew"", ""Julien Cesario"", ""Breckin Meyer""]",John Carpenter
10386,[],
421,"[""Bill Murray"", ""Anjelica Huston"", ""Cate Blanchett"", ""Willem Dafoe"", ""Owen Wilson"", ""Jeff Goldblum"", ""Michael Gambon"", ""Noah Taylor"", ""Bud Cort"", ""Seu Jorge"", ""Matthew Gray Gubler"", ""Antonio Monda"", ""Isabella Blow"", ""Seymour Cassel"", ""Robyn Cohen"", ""Waris Ahluwalia""]",Wes Anderson
316152,"[""Matthew McConaughey"", ""Gugu Mbatha-Raw"", ""Mahershala Ali"", ""Keri Russell"", ""Jacob Lofland"", ""Sean Bridgers"", ""Brad Carter"", ""Jane McNeill"", ""Gary Grubbs"", ""Christopher Berry"", ""Joe Chrest"", ""David Jensen"", ""Kurt Krause"", ""Carlton Caudle"", ""Martin Bats Bradford"", ""Matthew Lintz"", ""Kerry Cahill"", ""Jessica Collins"", ""Juan Gaspard"", ""Liza J. Bennett"", ""David Maldonado"", ""Serenity Neil"", ""Lawrence Turner"", ""Lara Grice"", ""Wayne P\u00e9re"", ""Jim Klock"", ""Emily Bossak"", ""P.J. Marshall"", ""Ritchie Montgomery"", ""Mattie Liptak"", ""Jill Jane Clements"", ""Thomas Francis Murphy"", ""Johnny McPhail"", ""Bill Tangradi"", ""William Mark McCullough"", ""Sam Malone"", ""Kylen Davis"", ""Will Beinbrink""]",Gary Ross
11615,[],Alan Parker
13498,[],Stephen Herek
241554,[],
2252,"[""Naomi Watts"", ""Viggo Mortensen"", ""Vincent Cassel"", ""Armin Mueller-Stahl"", ""Sin\u00e9ad Cusack"", ""Donald Sumpter"", ""Jerzy Skolimowski"", ""Josef Altin"", ""Mina E. Mina"", ""Aleksander Mikic"", ""Sarah-Jeanne Labrosse"", ""Tatiana Maslany"", ""Tereza Srbov\u00e1"", ""David Papava"", ""Tamer Hassan"", ""Raza Jaffrey"", ""Elisa Lasowski"", ""Alice Henley"", ""Tony Cook""]",
11968,"[""Paul Walker"", ""Jessica Alba"", ""Scott Caan"", ""Ashley Scott"", ""Josh Brolin"", ""Chris Taloa"", ""James Frain"", ""Dwayne Adway"", ""Tyson Beckford""]",John Stockwell
10047,[],Luc Besson
38319,"[""Danny McBride"", ""James Franco"", ""Natalie Portman"", ""Zooey Deschanel"", ""Justin Theroux"", ""Toby Jones"", ""Damian Lewis"", ""Rasmus Hardiker"", ""Simon Farnaby"", ""Deobia Oparei"", ""Charles Dance"", ""B.J. Hogg"", ""Matyelok Gibbs"", ""Angela Pleasence"", ""Anna Barry"", ""Michael Clarke Duncan"", ""Amber Anderson"", ""John Fricker"", ""Charles Shaughnessy"", ""Rhian Sugden"", ""Amii Grove"", ""Madison Welch"", ""Eva Wyrwal"", ""Brian Steele"", ""David Garrick"", ""Caroline Grace-Cassidy"", ""Julian Rhind-Tutt""]",David Gordon Green
69668,"[""Daniel Craig"", ""Naomi Watts"", ""Rachel Weisz"", ""Marton Csokas"", ""Elias Koteas"", ""Taylor Geare"", ""Claire Geare"", ""Rachel G. Fox"", ""Jane Alexander"", ""Brian Murray"", ""Bernadette Quigley"", ""Sarah Gadon"", ""Gregory Smith"", ""David Huband"", ""Mark Wilson"", ""Martin Roach"", ""Lynne Griffin"", ""Jonathan Potts"", ""Marley Otto"", ""Joe Pingue""]",Jim Sheridan
9770,[],Costa-Gavras
11212,"[""Joe Mantegna"", ""Lara Flynn Boyle"", ""Joe Pantoliano"", ""Brian Haley"", ""Cynthia Nixon"", ""John Neville"", ""William Holmes"", ""Anna Levine""]",Patrick Read Johnson
10533,"[""Demi Moore"", ""Gary Oldman"", ""Robert Duvall"", ""Robert Prosky"", ""Edward Hardwicke"", ""Joan Plowright"", ""Roy Dotrice"", ""Larissa Laskin"", ""Amy Wright"", ""Dana Ivey"", ""Lisa Andoh""]",Roland Joffé
38363,"[""Naomi Watts"", ""Sean Penn"", ""Ty Burrell"", ""Brooke Smith"", ""Bruce McGill"", ""Anand Tiwari"", ""Jessica Hecht"", ""Norbert Leo Butz"", ""Rebecca Rigg"", ""Tom McCarthy"", ""Quinn Broggy"", ""Nicholas Sadler"", ""Ashley Gerasimovich"", ""Michael Kelly"", ""Noah Emmerich"", ""David Denman"", ""Anastasia Barzee"", ""Tricia Munford""]",Doug Liman
9923,[],Tony Scott
11863,"[""David Caruso"", ""Linda Fiorentino"", ""Chazz Palminteri"", ""Michael Biehn"", ""Richard Crenna"", ""Angie Everhart"", ""Donna Murphy"", ""Holt McCallany"", ""David Hunt"", ""Kevin Tighe"", ""Robin Thomas"", ""Victoria Smith"", ""Drew Snyder"", ""Sandy Berumen"", ""Buddy Joe Hooker"", ""Bobby Bass"", ""Dick Ziker"", ""Victor Wong"", ""Kenneth Tigar"", ""Ron Yuan"", ""John Wyman""]",William Friedkin
18501,"[""Gerard Butler"", ""Michael C. Hall"", ""Logan Lerman"", ""Amber Valletta"", ""Terry Crews"", ""Kyra Sedgwick"", ""Ludacris"", ""Alison Lohman"", ""Milo Ventimiglia"", ""Aaron Yoo"", ""John Leguizamo"", ""Johnny Whitworth"", ""Zo\u00eb Bell"", ""Ashley Rickards"", ""Brighid Fleming"", ""Maggie Lawson"", ""Nikita Ramsey"", ""Jade Ramsey"", ""Mimi Michaels"", ""Sadie Alexandru"", ""Charles Dowdy III"", ""David Rubin"", ""Aaron Yoo"", ""Michael Weston"", ""Noel Gugliemi"", ""Keith David"", ""James Roday"", ""Samuel Witwer"", ""Lloyd Kaufman""]","Brian Taylor,Mark Neveldine"
109491,"[""Alden Ehrenreich"", ""Alice Englert"", ""Jeremy Irons"", ""Viola Davis"", ""Emmy Rossum"", ""Thomas Mann"", ""Emma Thompson"", ""Eileen Atkins"", ""Margo Martindale"", ""Zoey Deutch"", ""Tiffany Boone"", ""Rachel Brosnahan"", ""Kyle Gallner"", ""Pruitt Taylor Vince"", ""Robin Skye"", ""Randy Redd"", ""Lance E. Nichols"", ""Leslie Castay"", ""Sam Gilroy"", ""Cindy Hogan"", ""Gwendolyn Mulamba"", ""Cole Burden"", ""Billy Wheelan"", ""Christopher Darby"", ""Jackie Tuttle"", ""Camille Balsamo"", ""Lindsay Clift"", ""Lucy Faust"", ""Justine Wachsberger"", ""Teri Wyble"", ""Julia Faye West"", ""Bryan Adrian"", ""J.D. Evermore"", ""Andrea Frankle"", ""Kay Smith"", ""Philippe Radelet"", ""Russ Skains"", ""Rachel G. Whittle"", ""Erika Erica"", ""Beau Brasseaux"", ""Cameron M. Brown"", ""Tim Bell"", ""Jim Sojka"", ""Jordan Sudduth"", ""Edward J. Clare"", ""John C. Klein"", ""Elton LeBlanc""]",Richard LaGravenese
9275,"[""Robin Williams"", ""Catherine Keener"", ""Edward Norton"", ""Danny DeVito"", ""Jon Stewart"", ""Pam Ferris"", ""Danny Woodburn"", ""Michael Rispoli"", ""Harvey Fierstein"", ""Vincent Schiavelli""]",Danny DeVito
329833,[],Ben Stiller
12634,"[""Owen Wilson"", ""Morgan Freeman"", ""Gary Sinise"", ""Sara Foster"", ""Willie Nelson"", ""Vinnie Jones"", ""Bebe Neuwirth"", ""Charlie Sheen"", ""Harry Dean Stanton"", ""Andrew Wilson"", ""Gregory Sporleder"", ""Terry Ahue"", ""Pete Johnson"", ""Brian L. Keaulana"", ""Anahit Minasyan""]",George Armitage
10416,"[""Garry Shandling"", ""Annette Bening"", ""John Goodman"", ""Greg Kinnear"", ""Linda Fiorentino"", ""Ben Kingsley"", ""Judy Greer"", ""Richard Jenkins"", ""Stacey Travis"", ""Janeane Garofalo"", ""Octavia Spencer"", ""Caroline Aaron""]",Mike Nichols
47327,[],Patrick Lussier
15268,"[""Kristin Kreuk"", ""Chris Klein"", ""Neal McDonough"", ""Michael Clarke Duncan"", ""Moon Bloodgood"", ""Robin Shou"", ""Josie Ho""]",Andrzej Bartkowiak
10796,[],James Wong
9548,[],Renny Harlin
18947,[],Richard Curtis
1900,[],Steven Soderbergh
89,[],Steven Spielberg
96724,"[""Keira Knightley"", ""Jude Law"", ""Aaron Taylor-Johnson"", ""Kelly Macdonald"", ""Matthew Macfadyen"", ""Domhnall Gleeson"", ""Ruth Wilson"", ""Alicia Vikander"", ""Olivia Williams"", ""Emily Watson"", ""Michelle Dockery"", ""Rapha\u00ebl Personnaz"", ""Cara Delevingne"", ""Emerald Fennell"", ""Holliday Grainger"", ""Hera Hilmar"", ""Bill Skarsg\u00e5rd"", ""Alexandra Roach"", ""David Wilmot"", ""Tannishtha Chatterjee"", ""Kenneth Collard"", ""Susanne Lothar"", ""Pip Torrens"", ""Steve Evets"", ""Thomas Howes"", ""Henry Lloyd-Hughes"", ""Luke Newberry"", ""Oskar McNamara"", ""Aruhan Galieva"", ""Guro Nagelhus Schia"", ""Kyle Soller"", ""Max Bennett"", ""Buffy Davis"", ""Marine Battier"", ""Eric MacLennan"", ""Bryan Hands"", ""Sam Cox"", ""Jude Monk McGowan"", ""Antony Byrne"", ""Giles King"", ""Eros Vlahos"", ""Theo Morrissey"", ""Cecily Morrissey"", ""Freya Galpin"", ""Octavia Morrissey"", ""Beatrice Morrissey"", ""Bodil Blain"", ""Jamie Beamish"", ""Shirley Henderson"", ""Michael Shaeffer"", ""Nick Holder"", ""John Bradley"", ""Vicky McClure"", ""Inga Leps""]",Joe Wright
198184,[],
9481,[],
4547,[],
53953,"[""Lochlyn Munro"", ""Chandra West"", ""Steve Bacic"", ""Jianna Ballard"", ""Carrie Fleming"", ""Peter New"", ""Jesse Hutch"", ""Ben Cotton"", ""Sonya Salomaa"", ""Karin Konoval"", ""Sam Laird"", ""P.J. Soles"", ""Peter Wong"", ""Peng Zhang Li"", ""Nicole Mu\u00f1oz""]",Chuck Bowman
6415,[],David O. Russell
181283,"[""Tom Hardy"", ""Gary Oldman"", ""Noomi Rapace"", ""Joel Kinnaman"", ""Paddy Considine"", ""Jason Clarke"", ""Mark Lewis Jones"", ""Vincent Cassel"", ""Fares Fares"", ""Nikolaj Lie Kaas"", ""Charles Dance"", ""Xavier Atkins"", ""Karel Dobrey"", ""Agnieszka Grochowska"", ""Petr Van\u011bk"", ""Jana Strykov\u00e1"", ""Ursina Lardi"", ""Michael Nardone"", ""Finbar Lynch"", ""Tara Fitzgerald"", ""Josef Altin"", ""Sam Spruell"", ""Lorraine Ashbourne"", ""Ned Dennehy""]",
9896,"[""Cuba Gooding Jr."", ""Seth Green"", ""Whoopi Goldberg"", ""Breckin Meyer"", ""Amy Smart"", ""John Cleese"", ""Wayne Knight"", ""Vince Vieluf"", ""Lanei Chapman"", ""Jon Lovitz"", ""Kathy Najimy"", ""Rowan Atkinson"", ""Dave Thomas"", ""Paul Rodr\u00edguez"", ""Dean Cain"", ""Brandy Ledford"", ""Silas Weir Mitchell"", ""Gloria Allred"", ""Kathy Bates"", ""Colleen Camp""]",Jerry Zucker
167,"[""Jeff Bridges"", ""Kevin Spacey"", ""Mary McCormack"", ""Alfre Woodard"", ""Ajay Naidu"", ""Vincent Laresca"", ""Kimberly Scott"", ""Conchata Ferrell"", ""Saul Williams"", ""Peter Gerety"", ""David Patrick Kelly"", ""Melanee Murray"", ""Tracey Vilar"", ""Celia Weston"", ""Brian Howe"", ""Greg Lewis"", ""John Toles-Bey"", ""Mark Christopher Lawrence"", ""Mary Mara"", ""Brandon de Paul"", ""Tess McCarthy"", ""Natasha Dorfhuber"", ""Aaron Paul"", ""William Lucking"", ""Zofia Borucka"", ""Curt Clendenin"", ""Frank Collison"", ""Moet Meira"", ""Peter Maloney"", ""Lance E. Nichols""]",
11232,"[""Meg Ryan"", ""Hugh Jackman"", ""Liev Schreiber"", ""Breckin Meyer"", ""Natasha Lyonne"", ""Bradley Whitford"", ""Paxton Whitehead"", ""Spalding Gray"", ""Josh Stamberg"", ""Matthew Sussman"", ""Charlotte Ayanna"", ""Philip Bosco"", ""Andrew Jack"", ""Stan Tracy"", ""Kristen Schaal"", ""Viola Davis""]",James Mangold
1636,[],Harold Ramis
2148,[],Francis Ford Coppola
5176,[],
260346,[],
1389,"[""George Clooney"", ""Jennifer Lopez"", ""Ving Rhames"", ""Don Cheadle"", ""Albert Brooks"", ""Steve Zahn"", ""Isaiah Washington"", ""Dennis Farina"", ""Luis Guzm\u00e1n"", ""Keith Loneker"", ""Catherine Keener"", ""Nancy Allen"", ""Michael Keaton"", ""Viola Davis"", ""Samuel L. Jackson"", ""Paul Calderon""]",Steven Soderbergh
9894,[],Ben Stiller
7504,"[""Aamir Khan"", ""Nandita Das"", ""Maia Sethna"", ""Kitu Gidwani"", ""Arif Zakaria"", ""Eric Peterson"", ""Kulbhushan Kharbanda"", ""Pavan Malhotra"", ""Sunil Mehra"", ""Navtej Singh Johar""]",Deepa Mehta
8592,[],Warren Beatty
913,"[""Pierce Brosnan"", ""Rene Russo"", ""Denis Leary"", ""Ben Gazzara"", ""Frankie Faison"", ""Fritz Weaver"", ""Charles Keating"", ""Mark Margolis"", ""Faye Dunaway"", ""Michael Lombard"", ""Ritchie Coster"", ""George Christy"", ""Tony Cucci""]",John McTiernan
11091,"[""Drew Barrymore"", ""Steve Zahn"", ""Adam Garcia"", ""Brittany Murphy"", ""Logan Lerman"", ""Susan Forristal"", ""Lorraine Bracco"", ""James Woods"", ""Marisa Ryan"", ""Maggie Gyllenhaal"", ""Rosie Perez"", ""Desmond Harrington"", ""Sara Gilbert"", ""Peter Facinelli"", ""Paz de la Huerta"", ""Mika Boorem"", ""Skye McCole Bartusiak""]",Penny Marshall
1368,"[""Sylvester Stallone"", ""Richard Crenna"", ""Brian Dennehy"", ""Bill McKinney"", ""Jack Starrett"", ""Michael Talbott"", ""Chris Mulkey"", ""John McLiam"", ""Alf Humphreys"", ""David Caruso"", ""David L. Crowley"", ""Don MacKay"", ""Charles A. Tamburro"", ""David Petersen"", ""Craig Huston"", ""Patrick Stack"", ""Stephen E. Miller"", ""Raimund Stamm"", ""Robert Metcalfe"", ""Stephen Dimopoulos"", ""Bruce Greenwood"", ""Donald Adams"", ""Gary Hetherington""]",
593,[],Andrei Tarkovsky
5393,"[""George Carlin"", ""Andy Dick"", ""Sarah Michelle Gellar"", ""Lisa Kaplan"", ""Michael McShane"", ""Rob Paulsen"", ""Freddie Prinze Jr."", ""Wallace Shawn"", ""Patrick Warburton"", ""Sigourney Weaver"", ""John DiMaggio"", ""Tom Kenny"", ""Tress MacNeille"", ""Jon Polito"", ""Phil Proctor"", ""Kath Soucie"", ""Jill Talley""]","Yvette Kaplan,Paul Bolger,Greg Tiernan"
9095,[],Stephen Frears
8874,[],P.J. Hogan
11467,[],Joe Roth
320,[],Christopher Nolan
199,"[""Patrick Stewart"", ""Jonathan Frakes"", ""Brent Spiner"", ""LeVar Burton"", ""Michael Dorn"", ""Gates McFadden"", ""Marina Sirtis"", ""James Cromwell"", ""Alfre Woodard"", ""Alice Krige"", ""Neal McDonough"", ""Dwight Schultz"", ""Cameron Oppenheimer"", ""Robert Picardo""]",Jonathan Frakes
20533,[],Jimmy Hayward
10684,"[""Denzel Washington"", ""Meg Ryan"", ""Lou Diamond Phillips"", ""Matt Damon"", ""Michael Moriarty"", ""Michole Briana White"", ""Bronson Pinchot"", ""Amy Hathaway"", ""Diane Baker"", ""Seth Gilliam"", ""Regina Taylor"", ""Zeljko Ivanek"", ""Scott Glenn"", ""Tim Guinee"", ""Tim Ransom"", ""Sean Astin"", ""Ned Vaughn"", ""Manny P\u00e9rez"", ""David McSwain"", ""Korey Coleman""]",Edward Zwick
1624,"[""Jim Carrey"", ""Maura Tierney"", ""Cary Elwes"", ""Jennifer Tilly"", ""Swoosie Kurtz"", ""Sara Paxton"", ""Anne Haney"", ""Amanda Donohoe"", ""Jason Bernard"", ""Mitchell Ryan"", ""Krista Allen"", ""Justin Cooper"", ""Christopher Mayer""]",Tom Shadyac
325789,"[""Bryan Cranston"", ""Diane Kruger"", ""John Leguizamo"", ""Daniel Mays"", ""Benjamin Bratt"", ""Amy Ryan"", ""Elena Anaya"", ""Joseph Gilgun"", ""Gino Picciano"", ""Art Malik"", ""Juan Cely"", ""Jason Isaacs"", ""Tom Vaughan-Lawlor"", ""Olympia Dukakis"", ""Sa\u00efd Taghmaoui"", ""Tim Dutton"", ""Michael Par\u00e9"", ""Rub\u00e9n Ochandiano"", ""Carsten Hayes"", ""Andy Beckwith"", ""Dinita Gohil""]",
113464,"[""Laurence Olivier"", ""Jacqueline Bisset"", ""Ben Gazzara"", ""Toshir\u014d Mifune"", ""Richard Roundtree"", ""David Janssen"", ""Nam Kung-won"", ""Gabriele Ferzetti"", ""Rex Reed"", ""Sabine Sun"", ""Dorothy James"", ""Karen Kahn"", ""Lydia Lei"", ""James T. Callahan""]",Terence Young
888,[],Brian Levant
82675,[],Olivier Megaton
4256,"[""Pamela Anderson"", ""Jenny McCarthy"", ""Marny Eng"", ""Charlie Sheen"", ""Simon Rex"", ""Jianna Ballard"", ""Jeremy Piven"", ""Anna Faris"", ""Regina Hall"", ""Denise Richards"", ""Queen Latifah"", ""Leslie Nielsen"", ""Kevin Hart"", ""Anthony Anderson"", ""Camryn Manheim"", ""George Carlin"", ""Simon Cowell""]",
1493,"[""Sandra Bullock"", ""Benjamin Bratt"", ""Michael Caine"", ""Candice Bergen"", ""William Shatner"", ""Ernie Hudson"", ""John DiResta"", ""Heather Burns"", ""Melissa De Sousa"", ""Steve Monroe"", ""Deirdre Quinn"", ""Wendy Raquel Robinson"", ""Asia De Marcos"", ""Ken Thomas"", ""Gabriel Folse"", ""Leeanne Locken"", ""John Cann""]",Donald Petrie
88751,"[""Brendan Fraser"", ""Josh Hutcherson"", ""Anita Briem"", ""Seth Meyers"", ""Jean Michel Par\u00e9"", ""Jane Wheeler"", ""Frank Fontaine"", ""Giancarlo Caltabiano"", ""Kaniehtiio Horn"", ""Garth Gilker""]",Eric Brevig
11130,[],Garry Marshall
9944,[],Alan J. Pakula
10731,[],Joel Schumacher
7350,[],
9869,[],Phillip Noyce
4379,[],Robert Luketic
146233,[],Denis Villeneuve
2034,[],Antoine Fuqua
926,[],
4248,"[""Anna Faris"", ""Marlon Wayans"", ""James DeBello"", ""Shawn Wayans"", ""David Cross"", ""Christopher Masterson"", ""Regina Hall"", ""Tim Curry"", ""Kathleen Robertson"", ""Chris Elliott"", ""James Woods"", ""Andy Richter"", ""Tori Spelling"", ""Vitamin C"", ""Veronica Cartwright""]",Keenen Ivory Wayans
64328,[],James Bobin
36647,[],
7214,[],Thomas Carter
1537,[],Roger Michell
9360,"[""Jennifer Lopez"", ""Ice Cube"", ""Jon Voight"", ""Eric Stoltz"", ""Owen Wilson"", ""Jonathan Hyde"", ""Kari Wuhrer"", ""Vincent Castellanos"", ""Danny Trejo"", ""Frank Welker""]",Luis Llosa
6282,[],David McNally
508,[],Richard Curtis
9487,"[""Kevin Spacey"", ""Julia Louis-Dreyfus"", ""Hayden Panettiere"", ""Phyllis Diller"", ""Bonnie Hunt"", ""Joe Ranft"", ""Jonathan Harris"", ""Madeline Kahn"", ""Richard Kind"", ""Denis Leary"", ""Dave Foley"", ""David Hyde Pierce"", ""Michael McShane"", ""John Ratzenberger"", ""Brad Garrett"", ""Roddy McDowall""]","Andrew Stanton,John Lasseter"
768,[],"Albert Hughes,Allen Hughes"
2636,"[""Sylvester Stallone"", ""Sharon Stone"", ""James Woods"", ""Rod Steiger"", ""Eric Roberts"", ""Mario Ernesto S\u00e1nchez"", ""Sergio Dor\u00e9 Jr."", ""Chase Randolph"", ""Jeana Bell"", ""Brittany Paige Bouck"", ""Emilio Estefan"", ""LaGaylia Frazier""]",Luis Llosa
10478,[],Ron Shelton
27983,"[""Lucille Ball"", ""Henry Fonda"", ""Van Johnson"", ""Tom Bosley"", ""Louise Troy"", ""Sidney Miller"", ""Morgan Brittany"", ""Tracy Nelson"", ""Tim Matheson""]",Melville Shavelson
9981,[],Jesse Dylan
7453,"[""Martin Freeman"", ""Zooey Deschanel"", ""Sam Rockwell"", ""Yasiin Bey"", ""John Malkovich"", ""Helen Mirren"", ""Stephen Fry"", ""Anna Chancellor"", ""Bill Bailey"", ""Dominique Jackson"", ""Thomas Lennon"", ""Bill Nighy"", ""Alan Rickman"", ""Steve Pemberton"", ""Albie Woodington"", ""Warwick Davis"", ""Richard Griffiths"", ""Ian McNeice"", ""Mark Gatiss"", ""Reece Shearsmith""]",Garth Jennings
15045,"[""Kenan Thompson"", ""Shedrack Anderson III"", ""Jermaine Williams"", ""Keith Robinson"", ""Alphonso McAuley"", ""Aaron Frazier"", ""Marques Houston"", ""Dania Ramirez"", ""Omarion"", ""Keri Lynn Pratt"", ""Alice Greczyn"", ""Bill Cosby"", ""Kyla Pratt""]",Joel Zwick
7737,[],Russell Mulcahy
232672,[],Frank Coraci
17379,"[""Queen Latifah"", ""LL Cool J"", ""Timothy Hutton"", ""Giancarlo Esposito"", ""Alicia Witt"", ""G\u00e9rard Depardieu"", ""Jane Adams""]",Wayne Wang
8987,[],
11359,"[""Hal Scardino"", ""Litefoot"", ""Lindsay Crouse"", ""Richard Jenkins"", ""Rishi Bhat"", ""Steve Coogan"", ""David Keith"", ""Sakina Jaffrey"", ""Vincent Kartheiser"", ""Nestor Serrano""]",Frank Oz
82525,[],Oliver Stone
9759,[],David R. Ellis
9486,[],Peter Howitt
9906,"[""Julia Roberts"", ""Meryl Streep"", ""Nicolas Cage"", ""Paul Giamatti"", ""Bruce Campbell"", ""Regina King"", ""Lily Tomlin"", ""Larry Miller"", ""Cheri Oteri"", ""Zach Tyler"", ""Ricardo Montalban"", ""Myles Jeffrey"", ""Creagen Dow"", ""Frank Welker"", ""Mark DeCarlo"", ""Jake T. Austin"", ""Allison Mack"", ""S. Scott Bullock"", ""Paul Greenberg"", ""Rob Paulsen""]",John A. Davis
841,[],
4688,[],Julie Taymor
4148,"[""Leonardo DiCaprio"", ""Kate Winslet"", ""Michael Shannon"", ""Kathryn Hahn"", ""David Harbour"", ""Kathy Bates"", ""Ty Simpkins"", ""Ryan Simpkins"", ""Richard Easton"", ""Dylan Baker"", ""Zoe Kazan"", ""Max Casella"", ""Jay O. Sanders"", ""Kristen Connolly"", ""John Behlmann"", ""Max Baker"", ""Keith Reddin"", ""Dylan Clark Marshall"", ""Marin Ireland""]",Sam Mendes
2207,"[""Bruce Willis"", ""Yasiin Bey"", ""David Morse"", ""Jenna Stern"", ""David Zayas"", ""Casey Sander"", ""Cylk Cozart"", ""Robert Racki"", ""Patrick Garrow"", ""Sasha Roiz"", ""Conrad Pla"", ""Hechter Ubarry"", ""Richard Fitzpatrick"", ""Peter McRobbie"", ""Michael F. Keenan"", ""Robert Clohessy"", ""Tig Fong"", ""David Sparrow"", ""Beatriz Yuste"", ""Danny Lima"", ""Angela Seto""]",Richard Donner
9381,"[""Vin Diesel"", ""Michelle Yeoh"", ""M\u00e9lanie Thierry"", ""Lambert Wilson"", ""Charlotte Rampling"", ""G\u00e9rard Depardieu"", ""Mark Strong"", ""J\u00e9r\u00f4me Le Banner"", ""Joel Kirby"", ""Souleymane Dicko"", ""Radek Bruna"", ""David Belle"", ""Jan Unger"", ""Abraham Belaga"", ""David Gasman"", ""Gary Cowan"", ""Lemmy Constantine"", ""Pete Thias"", ""Curtis Matthew""]",Mathieu Kassovitz
9625,[],John Gray
9304,[],
20856,"[""Carter Jenkins"", ""Austin Butler"", ""Kevin Nealon"", ""Robert Hoffman"", ""Doris Roberts"", ""Tim Meadows"", ""Ashley Boettcher"", ""Henri Young"", ""Regan Young"", ""Ashley Tisdale"", ""Malese Jow"", ""Gillian Vigman"", ""Andy Richter"", ""Maggie VandenBerghe"", ""J.K. Simmons"", ""Josh Peck"", ""Thomas Haden Church"", ""Kari Wahlgren""]",
5955,[],Sean Penn
9899,"[""Matthew Broderick"", ""Uma Thurman"", ""Will Ferrell"", ""Eileen Essell"", ""Gary Beach"", ""Michael McKean"", ""David Huddleston"", ""Debra Monk"", ""Andrea Martin"", ""Jon Lovitz"", ""Meg Gillentine"", ""Bryn Dowling"", ""Kevin Ligon"", ""Ray Wills"", ""Marilyn Sokol"", ""Brent Barrett"", ""Tory Ross"", ""Brad Oscar"", ""Nathan Lane"", ""Roger Bart"", ""Dan Bittner""]",Susan Stroman
