id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,production_companies,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
889,The Flintstones in Viva Rock Vegas,MOVIE,"The Flintstones are at it again. The Flintstones and the Rubbles head for Rock Vegas with Fred hoping to court the lovely Wilma. Nothing will stand in the way of love, except for the conniving Chip Rockefeller who is the playboy born in Baysville but who has made it in the cutthroat town of Rock Vegas. Will Fred win Wilma's love?",2000,,90.0,"[""Science Fiction"", ""Comedy"", ""Family"", ""Romance""]",[],,"[""Universal Pictures"", ""Amblin Entertainment""]",,0,0,6.248309,4.4
1370,Rambo III,MOVIE,"Combat has taken its toll on Rambo, but he's finally begun to find inner peace in a monastery. When Rambo's friend and mentor Col. Trautman asks for his help on a top secret mission to Afghanistan, Rambo declines but must reconsider when Trautman is captured.",1988,,102.0,"[""Action"", ""Adventure"", ""Thriller"", ""War""]",[],,"[""TriStar Pictures"", ""Carolco Pictures""]",,0,0,31.294717,5.7
4942,Leatherheads,MOVIE,"A light hearted comedy about the beginnings of Professional American Football. When a decorated war hero and college all star is tempted into playing professional football. Everyone see the chance to make some big money, but when a reporter digs up some dirt on the war hero... everyone could lose out.",2008,,114.0,"[""Comedy"", ""Romance"", ""Drama""]",[],,"[""Universal Pictures"", ""Casey Silver Productions"", ""Outlaw Productions (I)"", ""Smokehouse Pictures""]",,0,0,7.739276,5.7
347969,The Ridiculous 6,MOVIE,"When his long-lost outlaw father returns, Tommy ""White Knife"" Stockburn goes on an adventure-filled journey across the Old West with his five brothers.",2015,,119.0,"[""Comedy"", ""Western""]",[],,"[""Happy Madison Productions""]",,0,0,19.694695,4.9
24438,Did You Hear About the Morgans?,MOVIE,"In New York City, an estranged couple who witness a murder are relocated to small-town Wyoming as part of a witness-protection program.",2009,,103.0,"[""Comedy""]",[],,"[""Columbia Pictures"", ""Castle Rock Entertainment"", ""Relativity Media"", ""Banter""]",,0,0,14.403696,5.1
116741,The Internship,MOVIE,Two recently laid-off men in their 40s try to make it as interns at a successful Internet company where their managers are in their 20s.,2013,,119.0,"[""Comedy""]",[],,"[""Twentieth Century Fox Film Corporation"", ""Regency Enterprises"", ""21 Laps Entertainment"", ""Wild West Picture Show Productions"", ""TSG Entertainment""]",,0,0,1.551497,6.1
35791,Resident Evil: Afterlife,MOVIE,"In a world ravaged by a virus infection, turning its victims into the Undead, Alice continues on her journey to find survivors and lead them to safety. Her deadly battle with the Umbrella Corporation reaches new heights, but Alice gets some unexpected help from an old friend. A new lead that promises a safe haven from the Undead takes them to Los Angeles, but when they arrive the city is overrun by thousands of Undead - and Alice and her comrades are about to step into a deadly trap.",2010,,97.0,"[""Action"", ""Adventure"", ""Horror"", ""Science Fiction""]",[],,"[""Impact Pictures"", ""Davis-Films"", ""Constantin Film Produktion""]",,0,0,2.143764,5.8
72431,Red Tails,MOVIE,"The story of the Tuskegee Airmen, the first African-American pilots to fly in a combat squadron during World War II.",2012,,125.0,"[""Drama"", ""Action"", ""Adventure"", ""History"", ""War""]",[],,"[""Lucasfilm"", ""Twentieth Century Fox Film Corporation"", ""Partnership Pictures""]",,0,0,12.29603,5.9
1813,The Devil's Advocate,MOVIE,A hotshot lawyer gets more than he bargained for when he learns his new boss is Lucifer himself.,1997,,144.0,"[""Drama"", ""Horror"", ""Mystery"", ""Thriller""]",[],,"[""Regency Enterprises"", ""Monarchy Enterprises B.V."", ""Kopelson Entertainment"", ""Warner Bros."", ""New Regency Pictures"", ""Taurus Film""]",,0,0,33.8473,7.2
87428,That's My Boy,MOVIE,"While in his teens, Donny fathered a son, Todd, and raised him as a single parent up until Todd's 18th birthday. Now, after not seeing each other for years, Todd's world comes crashing down when Donny resurfaces just before Todd's wedding.",2012,,116.0,"[""Comedy""]",[],,"[""Columbia Pictures"", ""Happy Madison Productions"", ""Relativity Media""]",,0,0,21.723897,5.5
8840,DragonHeart,MOVIE,"In an ancient time when majestic fire-breathers soared through the skies, a knight named Bowen comes face to face and heart to heart with the last dragon on Earth, Draco. Taking up arms to suppress a tyrant king, Bowen soon realizes his task will be harder than he'd imagined: If he kills the king, Draco will die as well.",1996,,103.0,"[""Fantasy""]",[],,"[""Universal Pictures""]",,0,0,31.791979,6.4
10589,After the Sunset,MOVIE,"Two master thieves (Brosnan and Hayek) are finally retiring after one last succesful mission. Residing in their own tropical paradise, their old nemesis, FBI Agent Stan P. Lloyd shows up to make sure they really are retired. Docked in the port is an ocean liner called the ""Diamond Cruise"" and Stan is convinced that they're not really retired at all, and that this is the next set up.",2004,,97.0,"[""Action"", ""Comedy"", ""Crime"", ""Drama""]",[],,"[""New Line Cinema"", ""Contrafilm"", ""Firm Films""]",,0,0,14.113066,6.0
71676,Ghost Rider: Spirit of Vengeance,MOVIE,"When the devil resurfaces with aims to take over the world in human form, Johnny Blaze reluctantly comes out of hiding to transform into the flame-spewing supernatural hero Ghost Rider -- and rescue a 10-year-old boy from an unsavory end.",2011,,95.0,"[""Action"", ""Fantasy"", ""Thriller""]",[],,"[""Columbia Pictures"", ""Imagenation Abu Dhabi FZ"", ""Marvel Entertainment"", ""Marvel Knights"", ""Hyde Park Entertainment"", ""Crystal Sky Pictures"", ""Michael De Luca Productions""]",,0,0,48.622278,4.7
1722,Captain Corelli's Mandolin,MOVIE,"When a Greek fisherman leaves to fight with the Greek army during WWII, his fiancee falls in love with the local Italian commander. The film is based on a novel about an Italian soldier's experiences during the Italian occupation of the Greek island of Cephalonia (Kefalonia), but Hollywood made it into a pure love story by removing much of the ""unpleasant"" stuff.",2001,,131.0,"[""Drama"", ""History"", ""Romance""]",[],,"[""Miramax Films"", ""Universal Pictures""]",,0,0,9.061866,5.5
10022,The Pacifier,MOVIE,Disgraced Navy SEAL Shane Wolfe is handed a new assignment: Protect the five Plummer kids from enemies of their recently deceased father -- a government scientist whose top-secret experiment remains hidden in the kids' house.,2005,,95.0,"[""Action"", ""Comedy"", ""Drama"", ""Family"", ""Thriller""]",[],,"[""Walt Disney Pictures"", ""Spyglass Entertainment""]",,0,0,35.4763,5.8
11358,Walking Tall,MOVIE,"A former U.S. soldier returns to his hometown to find it overrun by crime and corruption, which prompts him to clean house.",2004,,86.0,"[""Adventure"", ""Drama"", ""Action"", ""Thriller""]",[],,"[""Metro-Goldwyn-Mayer (MGM)"", ""Mandeville Films"", ""WWE Studios"", ""Hyde Park Entertainment"", ""Burke/Samples/Foster Productions"", ""Cub Eight Productions""]",,0,0,23.438398,6.0
13,Forrest Gump,MOVIE,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.",1994,,142.0,"[""Comedy"", ""Drama"", ""Romance""]",[],,"[""Paramount Pictures""]",,0,0,138.133331,8.2
6477,Alvin and the Chipmunks,MOVIE,"A struggling songwriter named Dave Seville finds success when he comes across a trio of singing chipmunks: mischievous leader Alvin, brainy Simon, and chubby, impressionable Theodore.",2007,,92.0,"[""Comedy"", ""Music"", ""Family"", ""Fantasy"", ""Animation""]",[],,"[""Dune Entertainment"", ""Regency Enterprises"", ""Fox 2000 Pictures"", ""Bagdasarian Productions""]",,0,0,47.336034,5.5
1597,Meet the Parents,MOVIE,"Greg Focker is ready to marry his girlfriend, Pam, but before he pops the question, he must win over her formidable father, humorless former CIA agent Jack Byrnes, at the wedding of Pam's sister. As Greg bends over backward to make a good impression, his visit to the Byrnes home turns into a hilarious series of disasters, and everything that can go wrong does, all under Jack's critical, hawklike gaze.",2000,,108.0,"[""Comedy"", ""Romance""]",[],,"[""DreamWorks SKG"", ""Universal Pictures"", ""Tribeca Productions"", ""Nancy Tenenbaum Films""]",,0,0,29.97224,6.6
10530,Pocahontas,MOVIE,"History comes gloriously to life in Disney's epic animated tale about love and adventure in the New World. Pocahontas is a Native American woman whose father has arranged for her to marry her village's best warrior. But a vision tells her change is coming, and soon she comes face to face with it in the form of Capt. John Smith.",1995,,81.0,"[""Adventure"", ""Animation"", ""Drama"", ""Family""]",[],,"[""Walt Disney Pictures"", ""Walt Disney Feature Animation""]",,0,0,47.845589,6.7
1924,Superman,MOVIE,"Mild-mannered Clark Kent works as a reporter at the Daily Planet alongside his crush, Lois Lane − who's in love with Superman. Clark must summon his superhero alter ego when the nefarious Lex Luthor launches a plan to take over the world.",1978,,143.0,"[""Action"", ""Adventure"", ""Fantasy"", ""Science Fiction""]",[],,"[""Warner Bros."", ""Dovemead Films"", ""Film Export A.G.""]",,0,0,48.507081,6.9
9327,The Nutty Professor,MOVIE,"Eddie Murphy stars as shy Dr. Sherman Klump, a kind, brilliant, 'calorifically challenged' genetic professor. When beautiful Carla Purty joins the university faculty, Sherman grows desperate to whittle his 400-pound frame down to size and win her heart. So, with one swig of his experimental fat-reducing serum, Sherman becomes 'Buddy Love', a fast-talking, pumped-up , plumped down Don Juan.",1996,,95.0,"[""Fantasy"", ""Comedy"", ""Romance"", ""Science Fiction""]",[],,"[""Imagine Entertainment"", ""Universal Pictures""]",,0,0,20.28119,5.4
8488,Hitch,MOVIE,"Dating coach Alex 'Hitch' Hitchens mentors a bumbling client, Albert, who hopes to win the heart of the glamorous Allegra Cole. While Albert makes progress, Hitch faces his own romantic setbacks when proven techniques fail to work on Sara Melas, a tabloid reporter digging for dirt on Allegra Cole's love life. When Sara discovers Hitch's connection to Albert – now Allegra's boyfriend – it threatens to destroy both relationships.",2005,,118.0,"[""Comedy"", ""Drama"", ""Romance""]",[],,"[""Columbia Pictures Corporation"", ""Overbrook Entertainment""]",,0,0,34.576913,6.4
10603,George of the Jungle,MOVIE,"Baby George got into a plane crash in a jungle, stayed alive and was adopted by a wise ape. Ursula Stanhope, US noble woman is saved from death on safari by grown-up George, and he takes her to jungle to live with him. He slowly learns a rules of human relationships, while Ursula's lover Lyle is looking for her and the one who took her. After they are found, Ursula takes George to the USA.",1997,,92.0,"[""Adventure"", ""Comedy"", ""Family"", ""Romance""]",[],,"[""Walt Disney Pictures"", ""Mandeville Films""]",,0,0,22.573237,5.4
8273,American Wedding,MOVIE,"With high school a distant memory, Jim and Michelle are getting married -- and in a hurry, since Jim's grandmother is sick and wants to see him walk down the aisle -- prompting Stifler to throw the ultimate bachelor party. And Jim's dad is reliable as ever, doling out advice no one wants to hear.",2003,,103.0,"[""Comedy"", ""Romance""]",[],,"[""Universal Pictures"", ""Zide-Perry Productions"", ""LivePlanet"", ""Loumolo & Co.""]",,0,0,36.194802,6.0
109424,Captain Phillips,MOVIE,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",2013,,134.0,"[""Action"", ""Drama"", ""Thriller""]",[],,"[""Columbia Pictures""]",,0,0,52.786917,7.6
35056,Date Night,MOVIE,"Phil and Claire Foster fear that their mild-mannered relationship may be falling into a stale rut. During their weekly date night, their dinner reservation leads to their being mistaken for a couple of thieves – and now a number of unsavoury characters want Phil and Claire killed.",2010,,97.0,"[""Comedy""]",[],,"[""Twentieth Century Fox Film Corporation"", ""Dune Entertainment"", ""21 Laps Entertainment""]",,0,0,38.06168,5.9
8839,Casper,MOVIE,"Furious that her late father only willed her his gloomy-looking mansion rather than his millions, Carrigan Crittenden is ready to burn the place to the ground when she discovers a map to a treasure hidden in the house. But when she enters the rickety mansion to seek her claim, she is frightened away by a wicked wave of ghosts. Determined to get her hands on this hidden fortune, she hires afterlife therapist Dr. James Harvey to exorcise the ghosts from the mansion. Harvey and his daughter Kat move in, and soon Kat meets Casper, the ghost of a young boy who's ""the friendliest ghost you know."" But not so friendly are Casper's uncles--Stretch, Fatso and Stinkie--who are determined to drive all ""fleshies"" away.",1995,,100.0,"[""Fantasy"", ""Comedy"", ""Family""]",[],,"[""Universal Pictures"", ""Amblin Entertainment"", ""The Harvey Entertainment Company""]",,0,0,19.830132,6.0
